Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
263000184.000000,11865.000000,7228.000000,286760.000000,172500.000000,96899486.000000,11333.000000
264001406.000000,12120.000000,6864.000000,273889.000000,173373.000000,97346748.000000,9860.000000
265000094.000000,12338.000000,7092.000000,276299.000000,179448.000000,97802495.000000,10380.000000
266000022.000000,10937.000000,7239.000000,279627.000000,176430.000000,98258552.000000,10512.000000
267000346.000000,11725.000000,7233.000000,280487.000000,176351.000000,98715390.000000,11038.000000
268000017.000000,12174.000000,6185.000000,270647.000000,176445.000000,99162482.000000,8948.000000
269002009.000000,11828.000000,7280.000000,286141.000000,174686.000000,99623309.000000,11367.000000
270000076.000000,12933.000000,7431.000000,292620.000000,171577.000000,100087506.000000,12404.000000
271001323.000000,11609.000000,5986.000000,262787.000000,181628.000000,100531921.000000,8444.000000
272000005.000000,11884.000000,6785.000000,285281.000000,173502.000000,100990704.000000,11358.000000
273000529.000000,12073.000000,7326.000000,294768.000000,169629.000000,101455101.000000,11560.000000
274000015.000000,12050.000000,6026.000000,262363.000000,183916.000000,101901380.000000,8916.000000
275001202.000000,12319.000000,7060.000000,289575.000000,173913.000000,102364868.000000,11862.000000
276000032.000000,12488.000000,7266.000000,291314.000000,172651.000000,102828833.000000,11974.000000
277000742.000000,11417.000000,6110.000000,262310.000000,183851.000000,103274994.000000,8411.000000
278005847.000000,12454.000000,7180.000000,295052.000000,171089.000000,103741135.000000,11938.000000
279000665.000000,12727.000000,7165.000000,293673.000000,170000.000000,104204808.000000,12194.000000
280000476.000000,11993.000000,6063.000000,265252.000000,182444.000000,104652504.000000,8993.000000
281000030.000000,12762.000000,7725.000000,294737.000000,172206.000000,105119447.000000,12239.000000
282003107.000000,12223.000000,7033.000000,292736.000000,172171.000000,105584354.000000,11764.000000
283000004.000000,12022.000000,6032.000000,267876.000000,181756.000000,106033986.000000,9340.000000
284000335.000000,12584.000000,7387.000000,294912.000000,169987.000000,106498885.000000,11830.000000
285003906.000000,13321.000000,7203.000000,289601.000000,179677.000000,106968163.000000,12821.000000
286002482.000000,13344.000000,7157.000000,283368.000000,173368.000000,107424899.000000,11663.000000
287000356.000000,11888.000000,6532.000000,277418.000000,181512.000000,107883829.000000,10254.000000
288005505.000000,12555.000000,7019.000000,292249.000000,175353.000000,108351431.000000,12074.000000
289003385.000000,12847.000000,6990.000000,296219.000000,168129.000000,108815779.000000,12333.000000
290001761.000000,12013.000000,5831.000000,266963.000000,182717.000000,109265459.000000,9292.000000
291000403.000000,13076.000000,6975.000000,292423.000000,171746.000000,109729628.000000,12597.000000
292003623.000000,13691.000000,7174.000000,294464.000000,174890.000000,110198982.000000,13203.000000
293000769.000000,11806.000000,6403.000000,257971.000000,190525.000000,110647478.000000,8977.000000
294004753.000000,12879.000000,7303.000000,293533.000000,175121.000000,111116132.000000,12398.000000
295000099.000000,13053.000000,7320.000000,291629.000000,173801.000000,111581562.000000,12531.000000
296001857.000000,12362.000000,6001.000000,268085.000000,185446.000000,112035093.000000,9593.000000
297001635.000000,13421.000000,7497.000000,294414.000000,175075.000000,112504582.000000,12861.000000
298000040.000000,9761.000000,6182.000000,282766.000000,174648.000000,112961996.000000,9341.000000
299000045.000000,10319.000000,5823.000000,263060.000000,182327.000000,113407383.000000,7657.000000
300000117.000000,11291.000000,6955.000000,292165.000000,172277.000000,113871825.000000,10743.000000
301000933.000000,11871.000000,6881.000000,292340.000000,172807.000000,114336972.000000,11408.000000
302000331.000000,11295.000000,5781.000000,266072.000000,186343.000000,114789387.000000,8561.000000
303002476.000000,12218.000000,7080.000000,292113.000000,174548.000000,115256048.000000,11700.000000
304007337.000000,11775.000000,7265.000000,287666.000000,175307.000000,115719021.000000,11302.000000
305006024.000000,11770.000000,6229.000000,268190.000000,186037.000000,116173248.000000,9082.000000
306000074.000000,12133.000000,6596.000000,292719.000000,172590.000000,116638557.000000,11637.000000
307002350.000000,12426.000000,7301.000000,291462.000000,177077.000000,117107096.000000,11945.000000
308030531.000000,13032.000000,6768.000000,281240.000000,192808.000000,117581144.000000,10770.000000
309000154.000000,11925.000000,6958.000000,279165.000000,172825.000000,118033134.000000,11020.000000
310000753.000000,12184.000000,6781.000000,299873.000000,171505.000000,118504512.000000,11716.000000
311000160.000000,12574.000000,7127.000000,302291.000000,170762.000000,118977565.000000,12078.000000
312000178.000000,11667.000000,6086.000000,274239.000000,183553.000000,119435357.000000,9065.000000
313000806.000000,13251.000000,7224.000000,302334.000000,172131.000000,119909822.000000,12753.000000
314000022.000000,10589.000000,5973.000000,295169.000000,170717.000000,120375708.000000,10154.000000
315006595.000000,10740.000000,5723.000000,269859.000000,187896.000000,120833463.000000,8210.000000
316000200.000000,12383.000000,7395.000000,294402.000000,173715.000000,121301580.000000,11854.000000
317005168.000000,12514.000000,7120.000000,297427.000000,173907.000000,121772914.000000,12070.000000
318000016.000000,11894.000000,6081.000000,265553.000000,188137.000000,122226604.000000,9172.000000
319001395.000000,12945.000000,7526.000000,298104.000000,175588.000000,122700296.000000,12482.000000
320000066.000000,12876.000000,7355.000000,294432.000000,175946.000000,123170674.000000,12342.000000
321004979.000000,12664.000000,6360.000000,275030.000000,188936.000000,123634640.000000,10228.000000
322003639.000000,12555.000000,7458.000000,294903.000000,171472.000000,124101015.000000,12111.000000
323000173.000000,12815.000000,7623.000000,296899.000000,173021.000000,124570935.000000,12266.000000
